StFerdinandIII,2017-06-06 07:35,0,0,"Smashing a church in Marawi, Philippines http://dld.bz/fMWnM","(['London', ' England'], Location((51.5073219, -0.1276474, 0.0)))",,,871873130788204545,https://twitter.com/StFerdinandIII/status/871873130788204545
AnnoyingHarry,2017-06-06 07:34,0,0,That's a fuck ton of money. Can we use them to rebuild Marawi after? https://twitter.com/cnnphilippines/status/871854988510638080 …,"(['San Junipero'], Location((25.8416418, -100.406909, 0.0)))",,,871872878139985922,https://twitter.com/AnnoyingHarry/status/871872878139985922
Vladtepesblog,2017-06-06 07:34,0,0,"# nothingtodowithislam Smashing a church in Marawi, Philippines https://youtu.be/zsqXYpNBXnw","(['Tehran Iran'], Location((35.7006177, 51.401375, 0.0)))",,#,871872873018818565,https://twitter.com/Vladtepesblog/status/871872873018818565
ImparcialOaxaca,2017-06-06 07:34,0,0,Ejército filipino declara cuatro horas de ‘tregua humanitaria’ en Marawi http://imparcialoaxaca.mx/internacional/7044/ejercito-filipino-declara-cuatro-horas-de-tregua-humanitaria-en-marawi/ …,"(['Oaxaca de Ju\xc3\xa1rez'], Location((17.0965868, -96.720781569, 0.0)))",,,871872794400829441,https://twitter.com/ImparcialOaxaca/status/871872794400829441
travel_ops,2017-06-06 07:33,2,1,Locations of militant groups in Southern # Philippines courtesy of @ STcom # Marawi pic.twitter.com/WoegMSQKTe,"(['South East Asia'], Location((56.0000002, 103.9999998, 0.0)))",@,# #,871872763018985472,https://twitter.com/travel_ops/status/871872763018985472
misterminandang,2017-06-06 07:32,0,1,O ginan @ miracleeePI na mini du'aa ka badn so masusuwa sa marawi. :-),"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,871872389541384192,https://twitter.com/misterminandang/status/871872389541384192
josienorton9,2017-06-06 07:32,0,0,D marawi crisis is Duterte ADM design to have Russian ship yard in SUBIC.Marcos desired this until PEOPLE POWER erupted.,,,,871872359203917825,https://twitter.com/josienorton9/status/871872359203917825
bethfrondoso,2017-06-06 07:31,0,0,"Marawi clash, Martial Law, Qatar | Evening wRap - http://www.rappler.com/video/newscast/172054-thewrap-june-5-2017-evening-edition … via @ rapplerdotcompic.twitter.com/pGDbbkCOmI",,@,,871872170787446785,https://twitter.com/bethfrondoso/status/871872170787446785
rmnnetworks,2017-06-06 07:31,0,0,"# LatestNews Recovery at rehabilitation ng Marawi City, tutukan ng ARMM government http://fb.me/1bOMN5qYC",,,#,871872126264815616,https://twitter.com/rmnnetworks/status/871872126264815616
dzrhnews,2017-06-06 07:30,0,1,"52 milyong piso at 27 milyong halaga ng cheke, narekober ng Phil. Marines sa abandonadong gun post ng Maute sa Marawi | RH28 @ RaymundDadpaaspic.twitter.com/jq72vocHXi","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",@,,871871854998241280,https://twitter.com/dzrhnews/status/871871854998241280
alxndrn_,2017-06-06 07:29,0,3,"Regarding the war in Marawi. Citizen: Nananawagan ako sa pangulo na itigil na ang Martial Law para maibalik ang dating kapayapaan."" Bobo.""",,,,871871627411070976,https://twitter.com/alxndrn_/status/871871627411070976
FourStardust,2017-06-06 07:25,0,0,What is China and Russia giving to Du30 for immediate use in Marawi? https://twitter.com/yahooph/status/871864400021508096 …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,,871870592424722432,https://twitter.com/FourStardust/status/871870592424722432
JiminHyung18,2017-06-06 07:24,0,0,At sana kasama ka sa namatay sa airstrikes sa Marawi... 뇌가없는 놈들,,,,871870357560479745,https://twitter.com/JiminHyung18/status/871870357560479745
jsondmn_ptrj,2017-06-06 07:24,1,2,# PrayForPhilippines # PrayForMindano # PrayForMarawi # PrayForDuterte http://www.filipinewsph.net/2017/05/russian-blog-reveals-us-might-be-one-maute-attack.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,# # # #,871870317878059008,https://twitter.com/jsondmn_ptrj/status/871870317878059008
wmathison,2017-06-06 07:24,0,0,"Vlad: Smashing a church in Marawi, Philippines http://dlvr.it/PK29Qz # tcot # tgdn","(['Manitoba'], Location((55.001251, -97.001038, 0.0)))",,# #,871870292452294656,https://twitter.com/wmathison/status/871870292452294656
ramboys9596,2017-06-06 07:23,0,0,Money stolen by the Maute from banks in Marawi.,"(['Cainta', ' Rizal'], Location((14.5925129, 121.123530488, 0.0)))",,,871870090207125504,https://twitter.com/ramboys9596/status/871870090207125504
lyngeriee,2017-06-06 07:23,0,3,"Si Coco Martin na lang diay ipadala sa Marawi. Total bida bitaw sya, di na sya mamatay.",,,,871870011631058944,https://twitter.com/lyngeriee/status/871870011631058944
Crackett9,2017-06-06 07:22,5,4,I hope after using those money as evidence the gov't will use it to rebuild Marawi & restore peoples' lives. https://twitter.com/cnnphilippines/status/871859852250726400 …,,,,871869942223654912,https://twitter.com/Crackett9/status/871869942223654912
JRPN12,2017-06-06 07:19,1,8,Use that money to rebuild destroyed houses in Marawi,,,,871869198636548096,https://twitter.com/JRPN12/status/871869198636548096
johncross570,2017-06-06 07:19,0,0,end please this marawi city conflict,,,,871868999142785024,https://twitter.com/johncross570/status/871868999142785024
Ivan226622,2017-06-06 07:17,0,0,Rescuers search for trapped civilians in Marawi http://bit.ly/2rNm8Dx # MarawiClash pic.twitter.com/UBWwsTmpgS — ABS-CBN News (ABSCBNNews)…,,,#,871868699124396034,https://twitter.com/Ivan226622/status/871868699124396034
landulayan,2017-06-06 07:17,0,0,SIMBAHAN SA MARAWI NILAMPASTANGAN NG MAUTE_NAGHAHANAP NA NG MALUSUTAN: http://youtu.be/oohP8Izwn_k?a  via @ YouTube,,@,,871868696586842112,https://twitter.com/landulayan/status/871868696586842112
landulayan,2017-06-06 07:17,0,0,I added a video to a @ YouTube playlist http://youtu.be/oohP8Izwn_k?a  SIMBAHAN SA MARAWI NILAMPASTANGAN NG MAUTE_NAGHAHANAP NA NG MALUSUTAN,,@,,871868692530958336,https://twitter.com/landulayan/status/871868692530958336
SocialistVoice,2017-06-06 07:16,3,2,Muslims protect Christians under attack from Daesh-linked group as they flee Marawi http://www.independent.co.uk/news/world/asia/muslims-christians-philippines-marawi-isis-flee-seige-a7771126.html …,,,,871868290670501889,https://twitter.com/SocialistVoice/status/871868290670501889
dzrhnews,2017-06-06 07:16,1,0,Mga checkpoints sa Marawi naghihigpit dahil sa kahina-hinalang tao na humahalo umano sa mga bakwet | RH19 Jun Dimacutac (Central Mindanao) pic.twitter.com/a3WPMHIpp9,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,871868257313071104,https://twitter.com/dzrhnews/status/871868257313071104
ANCALERTS,2017-06-06 07:15,1,8,Rescuers search for trapped civilians in Marawi http://bit.ly/2rMXen9,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,871867984200949760,https://twitter.com/ANCALERTS/status/871867984200949760
rickrick888,2017-06-06 07:14,0,0,Happening today: It's President Rodrigo Duterte's second deadline to military to end Marawi crisis http://cnn.ph/2qSYtlv  …,,,,871867806572216323,https://twitter.com/rickrick888/status/871867806572216323
danicamojicaa,2017-06-06 07:14,0,0,Still praying for Marawi. https://twitter.com/abscbnnews/status/871866725343440897 …,"(['Pasay City'], Location((14.5437592, 120.9954657, 0.0)))",,,871867788628959232,https://twitter.com/danicamojicaa/status/871867788628959232
CarlosVFrVN,2017-06-06 07:13,0,0,"Smashing a church in Marawi, Philippines http://ift.tt/2qRmyVV",,,,871867565362085890,https://twitter.com/CarlosVFrVN/status/871867565362085890
marawi_93,2017-06-06 07:13,0,1,اللهُم وسّع على الضائقه قلوبهم.,"(['Muscat', ' Oman'], Location((18.3717337, -72.2862809, 0.0)))",,,871867509888122882,https://twitter.com/marawi_93/status/871867509888122882
petejohn10,2017-06-06 07:13,0,0,Philippines: Evacuees search for relatives as Marawi remains blockaded - YouTube https://www.youtube.com/watch?v=SyRVhDYNzNk …,"(['WORLD'], Location((45.1047263, 7.695728, 0.0)))",,,871867488266530816,https://twitter.com/petejohn10/status/871867488266530816
Pajeeh77,2017-06-06 07:12,0,0,San Miguel Corporation pledges to rebuild communities in Marawi http://fb.me/8UgwifXnJ,"(['Pasig City'], Location((9.7771753, 125.4915723, 0.0)))",,,871867276273655808,https://twitter.com/Pajeeh77/status/871867276273655808
T_Klumklomchit,2017-06-06 07:12,4,1,# Marawi crisis in # Philippines shows how # foreignfighters cudb force multipliers for their local extremist allies. https://goo.gl/ImTrk7 pic.twitter.com/MFrP3P4zBh,,,# # #,871867255771889664,https://twitter.com/T_Klumklomchit/status/871867255771889664
pinoyatheist,2017-06-06 07:11,0,0,Baka po gusto nyong makatulong sa Marawi? Please contact Jamela Aisha Alindogan for more details. http://fb.me/9VwSWyyGn,"(['Quezon City', ' Philippines'], Location((14.6509905, 121.0486155, 0.0)))",,,871867126235054082,https://twitter.com/pinoyatheist/status/871867126235054082
dzrhnews,2017-06-06 07:11,0,0,"AFP, tumangging magbigay ng deadline para tapusin ang Marawi siege # PangunahingBalita","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,871867064310312960,https://twitter.com/dzrhnews/status/871867064310312960
ABSCBNNews,2017-06-06 07:10,6,26,Rescuers search for trapped civilians in Marawi http://bit.ly/2rNm8Dx # MarawiClashpic.twitter.com/ZL617wrJsy,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,871866725343440897,https://twitter.com/ABSCBNNews/status/871866725343440897
MattRaider5,2017-06-06 07:09,0,0,"A Roman poet once said on Carthage, they made a desert & called it peace. Destroy Marawi now to have peace.","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,871866618988580864,https://twitter.com/MattRaider5/status/871866618988580864
cnnphilippines,2017-06-06 07:09,8,15,Happening today: It's President Rodrigo Duterte's second deadline to military to end Marawi crisis http://cnn.ph/2qSYtlv pic.twitter.com/BVsQnU8rJ8,,,,871866559739830272,https://twitter.com/cnnphilippines/status/871866559739830272
PSprituality,2017-06-06 07:09,0,0,Du30 should send His Sons and Daughters to Marawi really to test His Patriotism!He is a Coward.,,,,871866484162650112,https://twitter.com/PSprituality/status/871866484162650112
ParkYungJeffIV,2017-06-06 07:08,0,0,Pray for MARAWI!!!,,,,871866295406350340,https://twitter.com/ParkYungJeffIV/status/871866295406350340
MattRaider5,2017-06-06 07:07,0,0,"The Mautes r good in evading airstrike, use Napalm now. If the local residents cannot help in pinpointing them, raze marawi to the ground pic.twitter.com/WOUcNlKjD4","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,871866145363468288,https://twitter.com/MattRaider5/status/871866145363468288
icafernandez,2017-06-06 07:07,1,1,Today's friendly reminder para sa kinauukulan. # Marawi pic.twitter.com/kRSJKeS4sW,"(['Pilipinas'], Location((12.7503486, 122.7312101, 0.0)))",,#,871866065789136896,https://twitter.com/icafernandez/status/871866065789136896
RepubliClowns,2017-06-06 07:05,0,0,US hands over Philippines weapons to fight Islamic State militants in Marawi http://flip.it/xlSS8A,"(['modesto ca'], Location((37.6390972, -120.9968782, 0.0)))",,,871865673378537472,https://twitter.com/RepubliClowns/status/871865673378537472
MoxieLi,2017-06-06 07:05,27,48,"Minura po ni Du30 ang US, makakatayo daw tayo kahit wala sila. Pero sa Marawi sila ang unang tumulong San China? pic.twitter.com/3MNBssxQC3",,,,871865641959018496,https://twitter.com/MoxieLi/status/871865641959018496
westieholic,2017-06-06 07:04,0,0,@ FrMatthewLC did u see this father? This was in Marawi https://m.youtube.com/watch?feature=youtu.be&v=295zKctP_to …,"(['33\xc2\xb045\xe2\x80\xb218\xe2\x80\xb3N 84\xc2\xb023\xe2\x80\xb224\xe2\x80\xb3W'], Location((33.7550601, -84.3899607628, 0.0)))",@,,871865425931497472,https://twitter.com/westieholic/status/871865425931497472
KawalPH,2017-06-06 07:03,0,0,"Soldier slain in Marawi gets hero’s honor Army Private First Class Reymart Carloto of Barangay Cogon, Gubat... http://fb.me/7SIEtCGes","(['Manila', 'Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,871865041670217730,https://twitter.com/KawalPH/status/871865041670217730
MattRaider5,2017-06-06 07:03,0,0,"They seem assisted by the devils & offering human sacrifice. They will get their match with Ilaga. Unleash the Ilaga, in Marawi pic.twitter.com/8m6HPF5mBw","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,871864995646025730,https://twitter.com/MattRaider5/status/871864995646025730
gui_canz,2017-06-06 06:59,1,1,ISIS thugs in the Philippines TORCH a Catholic Church in Marawi�� http://dailym.ai/2rIYzeQ  via @ MailOnline,,@,,871864160472223746,https://twitter.com/gui_canz/status/871864160472223746
reNx95Z,2017-06-06 06:58,0,0,# PrayforMarawi pic.twitter.com/6S4N12kzDO,,,#,871863950652039168,https://twitter.com/reNx95Z/status/871863950652039168
ConceptGrp,2017-06-06 06:58,1,1,San Miguel Corporation pledges to rebuild communities in Marawi http://cnn.ph/2qRiY2c  pic.twitter.com/Uqxu9b7G0k,,,,871863845911879680,https://twitter.com/ConceptGrp/status/871863845911879680
OSINT220,2017-06-06 06:58,0,0,Islamic State video shows destruction of church in Marawi | FDD's Long War Journal http://www.longwarjournal.org/archives/2017/06/islamic-state-video-shows-destruction-of-church-in-marawi.php?utm_source=feedburner&utm_medium=email&utm_campaign=Feed%3A+LongWarJournalSiteWide+%28FDD%27s+Long+War+Journal+Update%29 …,,,,871863815759167488,https://twitter.com/OSINT220/status/871863815759167488
alila_ng,2017-06-06 06:57,0,0,"They enumerate what happened in EU toJustify what's happening in PH.Pero Bogbog nanga ang PH,Tinadyakan pa ng RW, Marawi,Quiapo at China!","(['Dubai', ' United Arab Emirates'], Location((2.9470179, 30.961206, 0.0)))",,,871863677103861760,https://twitter.com/alila_ng/status/871863677103861760
Gabgrielle,2017-06-06 06:57,4,5,Tactless Na puro yabang. How can u still sleep? Those people cheering for you should go to Marawi and face the locals who are homeless now. https://twitter.com/nievbuscayno/status/871857347173285889 …,,,,871863540419657728,https://twitter.com/Gabgrielle/status/871863540419657728
dzbb,2017-06-06 06:57,0,0,"MNLF, malabo pang umeksena sa humanitarian mission sa Marawi City. | via @ mamutuesday # DobolBSaNewsTV # RadyoNaTVPapic.twitter.com/LSOBqOv9LB","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,# #,871863468462411776,https://twitter.com/dzbb/status/871863468462411776
dumasradityo,2017-06-06 06:56,0,0,"Marawi,ASG,necessitate the # trilateral # sulu,yet question remains,consent of PHL to open its territory for further intrnational encroachment",,,# #,871863234227085312,https://twitter.com/dumasradityo/status/871863234227085312
ChristiansArab,2017-06-06 06:55,0,0,"Marawi Residents Brave Snipers, Shield Christians from ISIS-Linked Fighters as They Walk Out of War Zone http://www.arab-christians.org/marawi-residents-brave-snipers-shield-christians-from-isis-linked-fighters-as-they-walk-out-of-war-zone/ …",,,,871863078434086914,https://twitter.com/ChristiansArab/status/871863078434086914
Profitigation,2017-06-06 06:53,1,1,"Islamic Terrorists DESTROY Marawi City: set churches on fire, destroying sacred statues, crosses, & pics of the Pope pic.twitter.com/FmPeQBMw8Y","(['Reality'], Location((52.3658704, 4.8952407, 0.0)))",,,871862596856553472,https://twitter.com/Profitigation/status/871862596856553472
Art_Relief,2017-06-06 06:50,0,0,Solidarity with Marawi!! We have 90 kilos of this beautiful fish for today! Armk will fry this and serve it with... http://fb.me/1nMUFkb0K,,,,871861861989220352,https://twitter.com/Art_Relief/status/871861861989220352
nyofnyof,2017-06-06 06:50,0,1,Let's continue praying for our soldiers in Marawi. https://twitter.com/chiarazambrano/status/871853867922620416 …,,,,871861834717962240,https://twitter.com/nyofnyof/status/871861834717962240
naynab15,2017-06-06 06:49,6,12,We should blame Duterte for all the deaths in Marawi City. This should be shown to all the pple who fled the City.,,,,871861625556320256,https://twitter.com/naynab15/status/871861625556320256
rickrick888,2017-06-06 06:49,0,0,San Miguel Corporation pledges to rebuild communities in Marawi http://cnn.ph/2qRiY2c  pic.twitter.com/VvexU1Qnik — CNN Philippines (cnnph…,,,,871861523395772417,https://twitter.com/rickrick888/status/871861523395772417
Mouthgrds4Champ,2017-06-06 06:48,0,0,Great!RT @ cnnphilippines: San Miguel Corporation pledges to rebuild communities in Marawi http://cnn.ph/2qRiY2c  pic.twitter.com/GR1AypMPZ4,"(['Los Angeles', ' CA'], Location((34.054935, -118.244476, 0.0)))",@,,871861396010524673,https://twitter.com/Mouthgrds4Champ/status/871861396010524673
